CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country
,Simran,Female,43.0,Ahmedabad,2024-02-17,,2460.355,3.0,,,Australia
C1425,Ravi,Female,31.0,Bangalore,2022-04-19,,2848.1,3.0,,,Australia
1426,Kiran,Unknown,28.0,Pune,2021-10-20,,2460.355,3.0,,,Canada
,Priya,Male,43.0,Unknown,,2022-07-09,2460.355,3.0,user1426@mail.com,,UK
C1428,Unknown,Unknown,43.0,Chennai,2022-01-26,,2460.355,5.0,,,Unknown
1429,Amit,Unknown,43.0,Delhi,,2023-05-12,2460.355,3.0,user1428@mail.com,9947089144,Canada
,Ravi,Unknown,43.0,Mumbai,2025-05-09,,2460.355,3.0,,,India
1431,Amit,Male,26.0,Hyderabad,,,2460.355,4.0,user1430@mail.com,,Unknown
1432,Priya,Unknown,43.0,Bangalore,,,2557.83,3.0,,,USA
C1433,Unknown,Female,43.0,Delhi,,2021-12-10,2460.355,3.0,,,Australia
1434,Amit,Female,43.0,Unknown,2023-08-15,,2460.355,3.0,user1433@mail.com,,UK
C1435,Ankit,Male,43.0,Pune,,,2460.355,2.0,,,Canada
,Unknown,Unknown,43.0,Unknown,,2022-02-03,2460.355,3.0,,9392739763,USA
C1437,Ravi,Female,43.0,Ahmedabad,,,2460.355,3.0,,,Canada
,Neha,Unknown,43.0,Bangalore,,2023-09-05,1292.01,3.0,user1437@mail.com,,Unknown
C1439,Sneha,Male,43.0,Delhi,,2025-04-18,2460.355,3.0,,,Unknown
C1440,Priya,Unknown,66.0,Mumbai,2021-01-23,,2460.355,3.0,,,Australia
C1441,Sneha,Male,43.0,Ahmedabad,,,2460.355,3.0,user1440@mail.com,9648084542,Canada
1442,Pooja,Unknown,67.0,Chennai,,2024-05-15,1009.04,5.0,,,Canada
,Priya,Male,28.0,Bangalore,,,2590.05,3.0,user1442@mail.com,,UK
1444,Unknown,Female,43.0,Bangalore,2025-06-28,2021-11-12,2400.93,3.0,user1443@mail.com,,Canada
C1445,Ankit,Unknown,43.0,Unknown,,2023-07-21,2581.18,3.0,,,USA
1446,Ravi,Female,43.0,Unknown,2025-05-13,,2460.355,3.0,user1445@mail.com,9112223075,India
,Ravi,Male,43.0,Kolkata,,2025-06-07,2460.355,3.0,,,Australia
1448,Pooja,Unknown,43.0,Hyderabad,,,4617.65,3.0,,9172852311,Unknown
1449,Rahul,Male,43.0,Ahmedabad,2024-03-15,,2460.355,3.0,,9576097125,Canada
,Unknown,Male,58.0,Mumbai,,2022-01-02,2460.355,3.0,,,Australia
1451,Sneha,Unknown,43.0,Pune,,,2460.355,3.0,user1450@mail.com,,UK
1452,Ankit,Unknown,43.0,Chennai,2024-09-29,2021-03-26,2460.355,3.0,user1451@mail.com,9385403642,Australia
C1453,Neha,Female,43.0,Chennai,2025-10-28,,2460.355,2.0,user1452@mail.com,,Canada
C1454,Priya,Unknown,43.0,Chennai,2022-05-08,,2460.355,3.0,,,India
C1455,Priya,Female,38.0,Ahmedabad,,,2460.355,3.0,,,Unknown
1456,Rahul,Female,43.0,Kolkata,,2025-09-13,2460.355,5.0,,,Unknown
C1457,Amit,Male,18.0,Mumbai,,,2460.355,3.0,,9975250698,Australia
1458,Amit,Unknown,26.0,Delhi,,,2460.355,3.0,,,Unknown
,Amit,Female,43.0,Kolkata,,,2460.355,3.0,user1458@mail.com,,Unknown
1460,Amit,Female,43.0,Bangalore,2023-10-09,,3547.91,3.0,user1459@mail.com,9117108242,Australia
1461,Sneha,Unknown,36.0,Pune,,2025-07-31,2460.355,3.0,,9508312246,Unknown
,Unknown,Unknown,43.0,Bangalore,,2025-02-27,3755.21,3.0,,,Unknown
1463,Sneha,Female,43.0,Unknown,,2021-03-19,2460.355,3.0,,,India
,Neha,Female,46.0,Mumbai,2023-01-31,,3345.41,3.0,,9602808855,USA
1465,Sneha,Female,43.0,Pune,2022-12-06,,2460.355,3.0,user1464@mail.com,,India
,Ankit,Female,43.0,Delhi,,,2460.355,3.0,,,Australia
1467,Sneha,Female,44.0,Delhi,2025-01-03,2020-12-08,2460.355,3.0,,9311125569,Australia
C1468,Unknown,Female,43.0,Hyderabad,2024-04-22,2023-06-14,3364.93,3.0,user1467@mail.com,,Australia
1469,Ankit,Female,43.0,Bangalore,,,361.18,3.0,user1468@mail.com,,India
1470,Ankit,Male,43.0,Unknown,2024-04-14,,2460.355,3.0,,,Canada
,Ravi,Female,43.0,Unknown,2023-08-24,,2460.355,3.0,,9422409549,Canada
1472,Neha,Male,43.0,Unknown,2024-04-05,,2460.355,4.0,,,USA
1473,Ravi,Male,43.0,Pune,2025-11-23,,2460.355,3.0,,9420588250,Canada
C1474,Priya,Male,21.0,Delhi,,,2460.355,3.0,,,India
,Amit,Female,43.0,Ahmedabad,,,2460.355,3.0,,,Canada
,Ankit,Unknown,43.0,Mumbai,,,1656.03,1.0,,,Canada
C1477,Rahul,Unknown,43.0,Delhi,2022-11-22,,2460.355,3.0,user1476@mail.com,,Unknown
1478,Rahul,Male,43.0,Pune,,2021-02-22,2460.355,3.0,,,Unknown
C1479,Unknown,Unknown,27.0,Delhi,,,2460.355,3.0,user1478@mail.com,9656693317,Canada
,Kiran,Female,43.0,Kolkata,,,2460.355,5.0,,,India
1481,Sneha,Female,47.0,Pune,2025-12-02,2025-07-15,2460.355,3.0,user1480@mail.com,,India
1482,Simran,Male,43.0,Hyderabad,2025-01-08,,2227.2,2.0,,,India
,Rahul,Female,43.0,Delhi,,,2460.355,3.0,,,Canada
1484,Amit,Female,43.0,Ahmedabad,2024-08-24,,1674.71,3.0,,,USA
1485,Pooja,Male,43.0,Delhi,2023-02-26,2025-07-23,2361.99,3.0,user1484@mail.com,,USA
1486,Amit,Female,43.0,Ahmedabad,,,2460.355,3.0,,,India
C1487,Kiran,Male,43.0,Mumbai,2025-04-04,2023-12-06,2460.355,3.0,user1486@mail.com,,Australia
,Simran,Female,43.0,Chennai,2021-04-28,2023-09-28,2460.355,3.0,user1487@mail.com,,India
C1489,Kiran,Male,43.0,Mumbai,2022-07-02,,2460.355,2.0,,,India
,Pooja,Male,43.0,Chennai,,,2460.355,3.0,,,Canada
1491,Unknown,Female,67.0,Unknown,,,2460.355,3.0,user1490@mail.com,,Canada
,Amit,Unknown,60.0,Chennai,,,2460.355,3.0,,9820773565,Australia
C1493,Priya,Male,51.0,Delhi,2022-09-20,,2460.355,3.0,,,UK
1494,Neha,Male,43.0,Kolkata,,2025-09-04,2460.355,5.0,,,Unknown
1495,Simran,Female,43.0,Kolkata,2021-02-10,,2460.355,3.0,user1494@mail.com,,Canada
C1496,Unknown,Male,43.0,Pune,2022-10-21,2021-07-01,2460.355,3.0,user1495@mail.com,9466673553,Canada
C1497,Kiran,Female,28.0,Ahmedabad,2024-03-05,,2758.91,3.0,user1496@mail.com,9208776085,Australia
1498,Sneha,Female,43.0,Hyderabad,,,2460.355,3.0,user1497@mail.com,9403172264,Unknown
1499,Simran,Female,43.0,Pune,,,3355.58,3.0,,9653159940,USA
,Unknown,Female,43.0,Mumbai,2022-06-20,,2460.355,3.0,,,UK
C1501,Kiran,Unknown,43.0,Delhi,,2023-09-27,2460.355,3.0,,,Unknown
,Kiran,Unknown,43.0,Bangalore,,,4588.95,3.0,,,Canada
1503,Sneha,Unknown,43.0,Kolkata,2025-03-13,,2460.355,3.0,,9569555319,Australia
1504,Ravi,Unknown,43.0,Pune,,2021-12-12,2460.355,3.0,,9918334131,Canada
C1505,Sneha,Female,43.0,Delhi,,,3103.59,3.0,,,Canada
1506,Amit,Female,43.0,Unknown,,,819.25,3.0,,9717409213,Australia
1507,Amit,Male,43.0,Bangalore,,2020-08-20,2460.355,3.0,user1506@mail.com,,Canada
1508,Unknown,Male,43.0,Pune,,2023-07-17,3050.88,1.0,user1507@mail.com,,India
,Unknown,Male,43.0,Unknown,2021-03-02,,3520.55,3.0,,,UK
,Ravi,Female,32.0,Unknown,,2023-09-18,3815.42,3.0,,,UK
,Priya,Unknown,59.0,Hyderabad,,,2460.355,3.0,,9947777907,USA
,Kiran,Unknown,43.0,Hyderabad,2021-08-17,,2460.355,3.0,,9303724867,USA
,Sneha,Male,43.0,Delhi,2023-05-10,,2460.355,2.0,,,USA
1514,Pooja,Female,43.0,Bangalore,2025-01-28,,2460.355,3.0,,,India
1515,Ravi,Female,46.0,Ahmedabad,,,2460.355,3.0,,,Unknown
1516,Simran,Female,43.0,Delhi,,,2460.355,3.0,user1515@mail.com,9833324951,USA
,Neha,Female,69.0,Mumbai,,,1522.04,3.0,,,Canada
1518,Ravi,Female,43.0,Kolkata,2025-12-04,,4228.47,3.0,,,Australia
1519,Unknown,Male,43.0,Chennai,,2025-07-05,2460.355,3.0,,,UK
C1520,Sneha,Male,43.0,Mumbai,2024-09-09,2025-02-25,2718.48,2.0,user1519@mail.com,,Australia
1521,Simran,Female,43.0,Unknown,,,822.32,3.0,,,USA
C1522,Pooja,Unknown,49.0,Unknown,,,2460.355,3.0,,9556088440,Unknown
,Amit,Unknown,43.0,Pune,,2023-12-24,2460.355,4.0,,9874572371,USA
,Neha,Unknown,43.0,Mumbai,,2022-05-05,2460.355,3.0,,,USA
C1525,Neha,Male,43.0,Kolkata,,2025-05-07,4498.97,3.0,user1524@mail.com,,USA
C1526,Kiran,Female,33.0,Hyderabad,,,2460.355,3.0,,,Unknown
C1527,Amit,Female,43.0,Hyderabad,2020-08-25,,2460.355,3.0,,,India
1528,Kiran,Male,43.0,Kolkata,2025-11-11,,2460.355,3.0,user1527@mail.com,,USA
1529,Amit,Female,43.0,Pune,2023-04-22,,489.07,3.0,,9282809498,Unknown
1530,Sneha,Male,43.0,Hyderabad,2020-12-20,2025-10-14,2460.355,3.0,,,Canada
1531,Priya,Male,18.0,Ahmedabad,2021-05-02,,2460.355,3.0,,,Australia
,Unknown,Male,27.0,Chennai,,,2460.355,3.0,,9597652170,USA
1533,Rahul,Male,46.0,Ahmedabad,,2025-01-13,2460.355,3.0,,,Canada
C1534,Sneha,Unknown,43.0,Unknown,,,2544.56,2.0,user1533@mail.com,,Australia
1535,Priya,Female,43.0,Kolkata,2023-01-12,,2460.355,3.0,user1534@mail.com,,Australia
C1536,Priya,Male,43.0,Bangalore,,,4284.68,3.0,,,Unknown
C1537,Simran,Male,43.0,Unknown,2025-12-02,2024-06-18,2460.355,3.0,,,Unknown
1538,Sneha,Female,43.0,Unknown,2025-11-15,,2460.355,4.0,,,India
1539,Unknown,Male,43.0,Pune,,,2460.355,3.0,,9101057797,Canada
,Simran,Male,43.0,Chennai,2024-05-04,,2460.355,3.0,,,USA
,Amit,Unknown,43.0,Mumbai,,2025-05-09,2860.21,3.0,user1540@mail.com,,Canada
1542,Simran,Male,66.0,Unknown,2024-12-01,2024-07-01,3922.5,2.0,user1541@mail.com,,Australia
C1543,Amit,Female,43.0,Kolkata,,,2460.355,3.0,,9591799415,Unknown
C1544,Unknown,Unknown,43.0,Chennai,2023-04-01,,2460.355,3.0,,,India
1545,Sneha,Female,43.0,Unknown,,,2460.355,3.0,,9400633627,Unknown
C1546,Pooja,Unknown,43.0,Ahmedabad,,,2460.355,3.0,,,Unknown
C1547,Pooja,Male,43.0,Hyderabad,,2020-08-19,2460.355,3.0,,9995093239,Canada
1548,Amit,Male,43.0,Delhi,2021-02-15,,2460.355,4.0,user1547@mail.com,,India
1549,Simran,Unknown,43.0,Kolkata,2023-02-07,,2460.355,3.0,user1548@mail.com,,Australia
,Kiran,Female,43.0,Chennai,2023-10-03,,2460.355,2.0,,9552536877,India
,Rahul,Unknown,43.0,Ahmedabad,2021-11-05,2025-02-02,2460.355,3.0,,,Australia
1552,Ankit,Male,43.0,Bangalore,,,2460.355,4.0,user1551@mail.com,,India
,Unknown,Female,63.0,Mumbai,2020-08-24,,2460.355,3.0,,,Canada
,Unknown,Female,43.0,Mumbai,,2021-05-19,2460.355,3.0,,9567127922,Australia
1555,Neha,Unknown,43.0,Pune,,,2460.355,1.0,,9875166127,UK
1556,Ravi,Female,43.0,Pune,2025-09-19,,2460.355,3.0,,,UK
1557,Ravi,Male,37.0,Ahmedabad,,,1971.61,3.0,,9841704304,Australia
1558,Priya,Female,43.0,Delhi,2022-05-02,,1308.52,3.0,,,USA
1559,Rahul,Male,43.0,Kolkata,2023-05-03,,2460.355,3.0,,,Australia
,Ravi,Male,43.0,Bangalore,,,4843.62,3.0,,,USA
,Simran,Female,29.0,Ahmedabad,,,2460.355,3.0,,,Canada
,Unknown,Female,43.0,Ahmedabad,2021-09-25,2024-07-15,2460.355,3.0,user1561@mail.com,9476144258,Unknown
1563,Kiran,Male,25.0,Kolkata,2023-06-29,,2460.355,3.0,,,Canada
1564,Priya,Female,59.0,Pune,2022-03-05,2022-10-22,2460.355,3.0,,9173461961,India
1565,Pooja,Male,43.0,Kolkata,,,3177.39,3.0,user1564@mail.com,,Canada
,Neha,Female,49.0,Chennai,2020-11-07,,2460.355,5.0,user1565@mail.com,,Canada
1567,Rahul,Female,43.0,Ahmedabad,2024-07-31,,2572.0,3.0,,9738228976,India
,Sneha,Female,43.0,Unknown,2025-04-23,,2460.355,3.0,,,USA
1569,Amit,Unknown,43.0,Hyderabad,2022-12-10,,2460.355,3.0,,9947553108,Unknown
C1570,Unknown,Unknown,43.0,Mumbai,,2021-12-11,2460.355,3.0,,,Unknown
1571,Priya,Female,43.0,Delhi,,,4280.2,3.0,,,Australia
1572,Rahul,Female,43.0,Bangalore,2026-01-24,2024-06-18,3537.21,5.0,,,UK
1573,Simran,Unknown,43.0,Bangalore,,,2460.355,3.0,user1572@mail.com,,USA
,Amit,Female,43.0,Bangalore,,,2460.355,3.0,,,India
1575,Rahul,Male,43.0,Kolkata,,2025-02-05,2460.355,3.0,,,UK
,Sneha,Unknown,43.0,Hyderabad,2022-10-18,,2460.355,3.0,user1575@mail.com,,Canada
,Amit,Male,43.0,Kolkata,2022-07-20,,2460.355,3.0,,9395879432,Australia
1578,Ravi,Unknown,43.0,Pune,2025-02-07,,2460.355,3.0,,9967110333,India
1579,Pooja,Male,43.0,Mumbai,2023-06-13,,2460.355,3.0,,,UK
,Rahul,Female,43.0,Delhi,2023-02-06,,2023.5,1.0,user1579@mail.com,,Canada
1581,Amit,Female,43.0,Bangalore,2025-04-10,,2460.355,3.0,,,USA
C1582,Ravi,Male,43.0,Bangalore,,,2460.355,3.0,,,India
1583,Kiran,Male,43.0,Delhi,2021-05-06,2023-07-09,2460.355,1.0,user1582@mail.com,,Australia
C1584,Kiran,Female,43.0,Kolkata,,,384.31,3.0,user1583@mail.com,,Unknown
1585,Kiran,Male,43.0,Ahmedabad,2023-04-24,,2460.355,3.0,user1584@mail.com,,India
,Ankit,Female,43.0,Hyderabad,,,3102.19,1.0,,,India
,Rahul,Male,43.0,Chennai,2025-05-19,,2460.355,3.0,,9876883757,Unknown
1588,Priya,Male,43.0,Pune,2023-03-24,,2460.355,3.0,,,Australia
,Priya,Female,43.0,Ahmedabad,2021-12-29,,2460.355,1.0,user1588@mail.com,,India
1590,Amit,Male,43.0,Unknown,,,2460.355,3.0,,,Canada
1591,Ankit,Male,43.0,Ahmedabad,2023-09-21,,2460.355,3.0,,9304416506,Unknown
C1592,Ankit,Male,43.0,Unknown,2021-08-29,2024-03-30,3551.22,3.0,,9798722055,Australia
1593,Ravi,Unknown,43.0,Kolkata,2023-09-23,,2460.355,3.0,user1592@mail.com,,UK
1594,Amit,Female,43.0,Hyderabad,,2020-09-14,3813.25,3.0,,,UK
,Amit,Male,52.0,Bangalore,2022-06-05,,2460.355,3.0,,9496166789,Canada
1596,Simran,Male,45.0,Chennai,,,2460.355,3.0,,,Australia
1597,Priya,Unknown,43.0,Bangalore,2021-09-14,,2337.08,3.0,,9387596534,Unknown
1599,Sneha,Unknown,64.0,Delhi,,,668.65,3.0,user1598@mail.com,,USA
1600,Pooja,Male,39.0,Ahmedabad,,,2460.355,1.0,user1599@mail.com,,UK
,Pooja,Male,43.0,Bangalore,,,2460.355,3.0,,,Canada
,Unknown,Unknown,39.0,Pune,,,2460.355,3.0,,,Australia
1603,Pooja,Male,43.0,Pune,2025-07-20,,2460.355,4.0,user1602@mail.com,,Unknown
,Simran,Male,43.0,Mumbai,,,2460.355,3.0,,,Australia
1605,Unknown,Male,43.0,Delhi,2024-11-09,,2460.355,4.0,,,Australia
C1606,Ravi,Female,43.0,Pune,,2022-09-06,166.8,3.0,,,Unknown
C1607,Priya,Unknown,43.0,Hyderabad,2022-12-05,,2460.355,3.0,user1606@mail.com,,UK
1608,Ravi,Unknown,43.0,Hyderabad,,,2460.355,3.0,,9295912340,USA
1609,Amit,Unknown,43.0,Hyderabad,,,565.21,1.0,,,Unknown
1610,Sneha,Male,43.0,Mumbai,,,2460.355,3.0,,,UK
C1611,Kiran,Female,38.0,Ahmedabad,2021-01-22,,2460.355,3.0,,9263814726,USA
1612,Sneha,Unknown,43.0,Mumbai,2022-11-08,,2181.5,3.0,,,Unknown
C1613,Neha,Male,43.0,Delhi,,2021-11-30,2460.355,3.0,,9462985709,USA
1614,Ankit,Female,43.0,Bangalore,,,2460.355,3.0,user1613@mail.com,,Australia
1615,Unknown,Female,50.0,Hyderabad,,,4779.47,3.0,,,USA
1616,Neha,Unknown,43.0,Chennai,2022-06-04,,2460.355,3.0,,,Australia
C1617,Rahul,Female,43.0,Delhi,2022-06-03,2022-01-17,2460.355,3.0,user1616@mail.com,,Australia
1618,Rahul,Female,43.0,Delhi,,2020-12-18,2460.355,3.0,,9778837749,India
C1619,Simran,Male,43.0,Unknown,,2023-09-07,2460.355,3.0,,,USA
1620,Rahul,Male,49.0,Delhi,2025-05-07,,2460.355,3.0,user1619@mail.com,,Australia
1621,Ravi,Male,43.0,Hyderabad,,,2460.355,5.0,,,Unknown
1622,Sneha,Unknown,43.0,Delhi,2022-04-15,2021-04-16,2460.355,3.0,,,USA
,Kiran,Female,25.0,Chennai,2023-07-15,,2460.355,3.0,,9626664124,USA
C1624,Ankit,Male,43.0,Chennai,,2025-05-11,2460.355,3.0,,,India
1625,Amit,Male,43.0,Kolkata,,,2460.355,3.0,user1624@mail.com,9894285390,USA
C1626,Ravi,Male,43.0,Hyderabad,,2024-08-25,2460.355,3.0,user1625@mail.com,,Unknown
,Unknown,Male,30.0,Pune,2024-06-17,,919.67,3.0,user1626@mail.com,9800006844,Unknown
1628,Neha,Male,43.0,Kolkata,,,1863.48,3.0,,,Unknown
C1629,Ravi,Unknown,60.0,Mumbai,2023-04-10,,2460.355,5.0,,,Australia
C1630,Pooja,Female,43.0,Bangalore,,,3184.0,3.0,,,Australia
1631,Pooja,Male,37.0,Ahmedabad,,,2460.355,3.0,,,Unknown
,Ankit,Unknown,43.0,Mumbai,2023-01-17,2021-07-07,2460.355,4.0,,,UK
C1633,Rahul,Male,43.0,Mumbai,,,1035.16,3.0,,,USA
C1634,Ankit,Male,43.0,Unknown,,,2460.355,3.0,,,USA
C1635,Amit,Male,43.0,Chennai,2022-04-16,,2460.355,3.0,,,Unknown
C1636,Pooja,Unknown,43.0,Bangalore,,,1770.09,3.0,,,Canada
1637,Rahul,Male,43.0,Ahmedabad,2022-02-08,,1948.68,3.0,,,USA
1638,Ravi,Male,43.0,Bangalore,2023-04-28,,2460.355,3.0,,9470429869,Unknown
1639,Pooja,Unknown,43.0,Pune,,,2460.355,4.0,,,Unknown
1640,Amit,Unknown,64.0,Chennai,2020-12-08,,2460.355,3.0,,,India
1641,Ravi,Female,43.0,Chennai,2021-01-30,2025-01-24,2460.355,5.0,,,UK
C1642,Ankit,Unknown,43.0,Ahmedabad,,2024-11-30,2460.355,3.0,user1641@mail.com,,Canada
,Ankit,Male,43.0,Delhi,,,2460.355,3.0,,9969610005,USA
C1644,Ravi,Male,43.0,Bangalore,,2022-03-27,2460.355,3.0,,,India
1645,Kiran,Female,43.0,Bangalore,2021-11-22,,2460.355,3.0,,,Australia
C1646,Simran,Male,43.0,Bangalore,2020-11-22,,2460.355,3.0,,,Unknown
1647,Sneha,Unknown,43.0,Unknown,,,2460.355,3.0,,,India
1648,Priya,Male,43.0,Pune,,2025-01-04,2460.355,3.0,,,India
1649,Priya,Unknown,43.0,Ahmedabad,2023-01-11,2022-10-24,2460.355,3.0,user1648@mail.com,9209670441,Unknown
1650,Pooja,Male,43.0,Hyderabad,,2024-06-26,2460.355,3.0,,,Unknown
C1651,Amit,Female,43.0,Hyderabad,,,2460.355,3.0,user1650@mail.com,,Unknown
1652,Priya,Female,43.0,Pune,2020-12-20,,2460.355,3.0,,,India
1653,Pooja,Female,43.0,Mumbai,2023-09-13,,2460.355,3.0,,9852235948,UK
1654,Ankit,Male,43.0,Kolkata,,2025-04-20,2460.355,3.0,,,Unknown
C1655,Kiran,Female,43.0,Pune,2022-04-24,,2460.355,3.0,user1654@mail.com,,Australia
1656,Priya,Female,43.0,Unknown,2022-11-26,2021-11-17,655.97,1.0,,,India
1657,Priya,Female,43.0,Bangalore,2023-12-26,,2460.355,3.0,user1656@mail.com,,Canada
C1658,Sneha,Unknown,64.0,Kolkata,2020-09-21,,2460.355,3.0,,9892469638,Unknown
,Unknown,Male,43.0,Delhi,,,2460.355,3.0,,,Canada
C1660,Pooja,Unknown,43.0,Ahmedabad,,,2571.35,3.0,,,UK
C1661,Simran,Male,43.0,Kolkata,,,4677.88,3.0,user1660@mail.com,9370206018,USA
1662,Ankit,Male,43.0,Chennai,,2020-09-12,2460.355,3.0,,,Australia
,Ankit,Male,43.0,Delhi,,,2460.355,3.0,,,Canada
C1664,Pooja,Female,43.0,Mumbai,2025-07-02,2023-11-23,2460.355,1.0,,,Canada
1665,Unknown,Female,43.0,Hyderabad,2021-04-01,2023-01-05,2460.355,3.0,user1664@mail.com,,USA
1666,Amit,Female,43.0,Bangalore,2021-03-05,2022-01-29,2460.355,3.0,user1665@mail.com,,Australia
,Priya,Female,43.0,Pune,,,2460.355,3.0,,,USA
1668,Rahul,Male,39.0,Ahmedabad,,,2460.355,2.0,,,Unknown
1669,Amit,Male,43.0,Chennai,,2022-06-08,2460.355,3.0,,,USA
1670,Neha,Unknown,30.0,Chennai,,,2460.355,3.0,user1669@mail.com,9414191292,Australia
,Simran,Male,54.0,Chennai,2025-07-23,,2460.355,3.0,,,Canada
1672,Kiran,Unknown,43.0,Mumbai,,2024-11-08,2460.355,3.0,user1671@mail.com,9768824723,UK
1673,Unknown,Male,28.0,Unknown,2025-08-17,,2460.355,3.0,user1672@mail.com,9395037224,Australia
1674,Kiran,Male,43.0,Pune,,,2460.355,3.0,,,Unknown
1675,Priya,Unknown,51.0,Unknown,2022-08-24,,2460.355,3.0,user1674@mail.com,,Canada
C1676,Ravi,Female,43.0,Mumbai,2023-06-17,,2460.355,3.0,user1675@mail.com,9355059953,UK
1677,Ravi,Male,43.0,Unknown,,,2460.355,3.0,,,Unknown
C1678,Sneha,Male,43.0,Pune,,2022-11-22,2460.355,1.0,,,Unknown
1679,Rahul,Male,43.0,Unknown,,2024-02-11,2460.355,3.0,,9600014379,Unknown
1680,Ankit,Female,43.0,Kolkata,2022-11-15,,2460.355,3.0,,,India
1681,Kiran,Female,43.0,Mumbai,,2022-06-03,2460.355,3.0,,,UK
1682,Ravi,Female,43.0,Chennai,2024-11-04,2023-12-03,3668.74,3.0,,,Unknown
1683,Simran,Female,47.0,Bangalore,2025-03-30,2026-01-24,2460.355,3.0,,,Unknown
C1684,Pooja,Unknown,43.0,Kolkata,,,2460.355,3.0,,,Australia
1685,Rahul,Female,43.0,Kolkata,,,2460.355,1.0,,,USA
C1686,Unknown,Female,43.0,Pune,2024-08-25,,2460.355,5.0,user1685@mail.com,,USA
C1687,Unknown,Female,43.0,Delhi,,,2460.355,1.0,,,India
1688,Unknown,Female,43.0,Mumbai,,2022-11-30,2460.355,3.0,,9935988751,Canada
1689,Pooja,Male,43.0,Pune,2025-03-28,,4981.4,3.0,user1688@mail.com,,Australia
1690,Unknown,Female,43.0,Hyderabad,2024-01-20,,2460.355,3.0,user1689@mail.com,,Unknown
C1691,Unknown,Male,43.0,Chennai,,,2460.355,3.0,,9345246180,Unknown
C1692,Unknown,Male,43.0,Unknown,,,2460.355,3.0,,,Australia
1693,Kiran,Unknown,38.0,Pune,2020-09-28,,2460.355,4.0,user1692@mail.com,,India
1694,Simran,Female,43.0,Ahmedabad,,,2460.355,3.0,,9315647117,USA
,Ankit,Female,43.0,Mumbai,,,2460.355,3.0,,,Unknown
1696,Unknown,Male,43.0,Mumbai,2025-02-22,,2460.355,3.0,user1695@mail.com,,India
1697,Amit,Male,63.0,Mumbai,2023-01-04,,105.85,3.0,,,Canada
C1698,Ankit,Male,43.0,Hyderabad,,,2460.355,3.0,,,India
C1699,Unknown,Unknown,43.0,Mumbai,2025-09-27,,2460.355,3.0,,,UK
C1700,Rahul,Female,43.0,Kolkata,2024-07-26,,2460.355,3.0,user1699@mail.com,,Canada
1701,Neha,Male,43.0,Delhi,2022-03-22,2023-07-14,59.01,5.0,user1700@mail.com,,Canada
1702,Rahul,Male,70.0,Bangalore,,2024-11-29,2460.355,3.0,,,Australia
1703,Unknown,Female,43.0,Unknown,,2021-07-30,2460.355,3.0,user1702@mail.com,,Australia
,Pooja,Male,43.0,Hyderabad,2020-12-05,,2460.355,3.0,,9770859185,UK
1705,Unknown,Female,43.0,Unknown,,,2054.39,3.0,user1704@mail.com,,India
,Simran,Female,43.0,Unknown,2022-09-18,,2460.355,3.0,user1705@mail.com,9539614965,UK
1707,Sneha,Female,43.0,Unknown,2024-12-18,,2460.355,4.0,,,USA
1708,Ravi,Male,43.0,Bangalore,2025-02-20,,2460.355,5.0,,,Australia
1709,Rahul,Female,43.0,Kolkata,2022-03-10,,2460.355,3.0,user1708@mail.com,,Canada
,Ravi,Male,43.0,Mumbai,2024-08-04,,2460.355,3.0,,,Canada
,Unknown,Female,43.0,Pune,,,2460.355,3.0,,,UK
C1712,Amit,Unknown,43.0,Hyderabad,,,2460.355,3.0,user1711@mail.com,,Unknown
C1713,Unknown,Female,31.0,Hyderabad,2022-10-14,,2460.355,3.0,,,India
1714,Amit,Male,43.0,Mumbai,,,2460.355,3.0,,,Unknown
C1715,Pooja,Male,43.0,Kolkata,,,1153.98,3.0,,,Australia
1716,Unknown,Female,50.0,Mumbai,2025-04-05,,2460.355,4.0,,,Canada
C1717,Priya,Male,43.0,Hyderabad,2023-10-20,2023-08-20,784.33,3.0,user1716@mail.com,,Australia
,Kiran,Male,43.0,Bangalore,,,2460.355,1.0,,9601095087,UK
1719,Sneha,Male,43.0,Delhi,2023-05-04,,2460.355,3.0,,,Australia
C1720,Rahul,Unknown,43.0,Bangalore,2023-04-11,,2974.24,3.0,,,USA
1721,Amit,Female,43.0,Pune,,2023-09-25,2460.355,5.0,,,UK
1722,Ankit,Female,43.0,Ahmedabad,2021-08-01,2025-04-11,241.44,3.0,user1721@mail.com,,USA
C1723,Unknown,Male,43.0,Hyderabad,,,2460.355,3.0,,,USA
,Ravi,Male,24.0,Chennai,2025-03-23,,2460.355,3.0,user1723@mail.com,,Canada
,Unknown,Male,43.0,Mumbai,,,2460.355,3.0,user1724@mail.com,,Australia
C1726,Kiran,Unknown,43.0,Kolkata,2024-05-05,,2460.355,3.0,,,Australia
1727,Neha,Male,43.0,Chennai,2025-08-05,,2082.7,3.0,,,USA
1728,Simran,Unknown,43.0,Mumbai,,2020-12-13,2460.355,3.0,user1727@mail.com,9944085623,Canada
C1729,Unknown,Unknown,43.0,Mumbai,,,2460.355,3.0,,9738441451,Unknown
,Simran,Female,43.0,Mumbai,,,2460.355,3.0,,9318581101,Unknown
,Ankit,Unknown,43.0,Unknown,2023-11-19,,4425.36,2.0,user1730@mail.com,,Australia
